,id,timestamp,benchmark,kind,domain,dwarf,preset,mode,framework,version,details,validated,time
787,788,1734472347,gemver,microbench,LinAlg,dense_linear_algebra,4000,main,dace_cpu,1.0.0,fusion,1,0.049622606951743364
788,789,1734472347,gemver,microbench,LinAlg,dense_linear_algebra,4000,main,dace_cpu,1.0.0,fusion,1,0.05238863104023039
789,790,1734472347,gemver,microbench,LinAlg,dense_linear_algebra,4000,main,dace_cpu,1.0.0,fusion,1,0.052456754026934505
790,791,1734472347,gemver,microbench,LinAlg,dense_linear_algebra,4000,main,dace_cpu,1.0.0,parallel,1,0.053757987916469574
791,792,1734472347,gemver,microbench,LinAlg,dense_linear_algebra,4000,main,dace_cpu,1.0.0,parallel,1,0.05240414198487997
792,793,1734472347,gemver,microbench,LinAlg,dense_linear_algebra,4000,main,dace_cpu,1.0.0,parallel,1,0.05365309398621321
793,794,1734472347,gemver,microbench,LinAlg,dense_linear_algebra,4000,main,dace_cpu,1.0.0,parallel,1,0.05259924894198775
794,795,1734472347,gemver,microbench,LinAlg,dense_linear_algebra,4000,main,dace_cpu,1.0.0,parallel,1,0.0527300420217216
795,796,1734472347,gemver,microbench,LinAlg,dense_linear_algebra,4000,main,dace_cpu,1.0.0,parallel,1,0.05384557112120092
796,797,1734472347,gemver,microbench,LinAlg,dense_linear_algebra,4000,main,dace_cpu,1.0.0,parallel,1,0.055538167944177985
797,798,1734472347,gemver,microbench,LinAlg,dense_linear_algebra,4000,main,dace_cpu,1.0.0,parallel,1,0.05181922111660242
798,799,1734472347,gemver,microbench,LinAlg,dense_linear_algebra,4000,main,dace_cpu,1.0.0,parallel,1,0.05331432190723717
799,800,1734472347,gemver,microbench,LinAlg,dense_linear_algebra,4000,main,dace_cpu,1.0.0,parallel,1,0.052902597934007645
800,801,1734472347,gemver,microbench,LinAlg,dense_linear_algebra,4000,main,dace_cpu,1.0.0,auto_opt,1,0.036066245986148715
801,802,1734472347,gemver,microbench,LinAlg,dense_linear_algebra,4000,main,dace_cpu,1.0.0,auto_opt,1,0.037574177142232656
802,803,1734472347,gemver,microbench,LinAlg,dense_linear_algebra,4000,main,dace_cpu,1.0.0,auto_opt,1,0.03736472991295159
803,804,1734472347,gemver,microbench,LinAlg,dense_linear_algebra,4000,main,dace_cpu,1.0.0,auto_opt,1,0.0378846179228276
804,805,1734472347,gemver,microbench,LinAlg,dense_linear_algebra,4000,main,dace_cpu,1.0.0,auto_opt,1,0.0387210170738399
805,806,1734472347,gemver,microbench,LinAlg,dense_linear_algebra,4000,main,dace_cpu,1.0.0,auto_opt,1,0.0364834398496896
806,807,1734472347,gemver,microbench,LinAlg,dense_linear_algebra,4000,main,dace_cpu,1.0.0,auto_opt,1,0.036662615835666656
807,808,1734472347,gemver,microbench,LinAlg,dense_linear_algebra,4000,main,dace_cpu,1.0.0,auto_opt,1,0.036554283229634166
808,809,1734472347,gemver,microbench,LinAlg,dense_linear_algebra,4000,main,dace_cpu,1.0.0,auto_opt,1,0.03591021103784442
809,810,1734472347,gemver,microbench,LinAlg,dense_linear_algebra,4000,main,dace_cpu,1.0.0,auto_opt,1,0.0370200180914253
810,811,1734472355,gemver,microbench,LinAlg,dense_linear_algebra,5000,main,dace_cpu,1.0.0,fusion,1,0.08343650517053902
811,812,1734472355,gemver,microbench,LinAlg,dense_linear_algebra,5000,main,dace_cpu,1.0.0,fusion,1,0.08281866391189396
812,813,1734472355,gemver,microbench,LinAlg,dense_linear_algebra,5000,main,dace_cpu,1.0.0,fusion,1,0.08676137798465788
813,814,1734472355,gemver,microbench,LinAlg,dense_linear_algebra,5000,main,dace_cpu,1.0.0,fusion,1,0.08357568993233144
814,815,1734472355,gemver,microbench,LinAlg,dense_linear_algebra,5000,main,dace_cpu,1.0.0,fusion,1,0.08334171306341887
815,816,1734472355,gemver,microbench,LinAlg,dense_linear_algebra,5000,main,dace_cpu,1.0.0,fusion,1,0.08561909990385175
816,817,1734472355,gemver,microbench,LinAlg,dense_linear_algebra,5000,main,dace_cpu,1.0.0,fusion,1,0.08495155698619783
817,818,1734472355,gemver,microbench,LinAlg,dense_linear_algebra,5000,main,dace_cpu,1.0.0,fusion,1,0.08565324102528393
818,819,1734472355,gemver,microbench,LinAlg,dense_linear_algebra,5000,main,dace_cpu,1.0.0,fusion,1,0.08390669105574489
819,820,1734472355,gemver,microbench,LinAlg,dense_linear_algebra,5000,main,dace_cpu,1.0.0,fusion,1,0.08549079485237598
820,821,1734472355,gemver,microbench,LinAlg,dense_linear_algebra,5000,main,dace_cpu,1.0.0,parallel,1,0.0914736280683428
821,822,1734472355,gemver,microbench,LinAlg,dense_linear_algebra,5000,main,dace_cpu,1.0.0,parallel,1,0.08596255094744265
822,823,1734472355,gemver,microbench,LinAlg,dense_linear_algebra,5000,main,dace_cpu,1.0.0,parallel,1,0.08480674191378057
823,824,1734472355,gemver,microbench,LinAlg,dense_linear_algebra,5000,main,dace_cpu,1.0.0,parallel,1,0.0861495069693774
824,825,1734472355,gemver,microbench,LinAlg,dense_linear_algebra,5000,main,dace_cpu,1.0.0,parallel,1,0.08494615601375699
825,826,1734472355,gemver,microbench,LinAlg,dense_linear_algebra,5000,main,dace_cpu,1.0.0,parallel,1,0.0871576510835439
826,827,1734472355,gemver,microbench,LinAlg,dense_linear_algebra,5000,main,dace_cpu,1.0.0,parallel,1,0.0854894039221108
827,828,1734472355,gemver,microbench,LinAlg,dense_linear_algebra,5000,main,dace_cpu,1.0.0,parallel,1,0.0873332868795842
828,829,1734472355,gemver,microbench,LinAlg,dense_linear_algebra,5000,main,dace_cpu,1.0.0,parallel,1,0.08290155697613955
829,830,1734472355,gemver,microbench,LinAlg,dense_linear_algebra,5000,main,dace_cpu,1.0.0,parallel,1,0.08683335990644991
830,831,1734472355,gemver,microbench,LinAlg,dense_linear_algebra,5000,main,dace_cpu,1.0.0,auto_opt,1,0.05374225601553917
831,832,1734472355,gemver,microbench,LinAlg,dense_linear_algebra,5000,main,dace_cpu,1.0.0,auto_opt,1,0.054598055081442
832,833,1734472355,gemver,microbench,LinAlg,dense_linear_algebra,5000,main,dace_cpu,1.0.0,auto_opt,1,0.05376364616677165
833,834,1734472355,gemver,microbench,LinAlg,dense_linear_algebra,5000,main,dace_cpu,1.0.0,auto_opt,1,0.05451208213344216
834,835,1734472355,gemver,microbench,LinAlg,dense_linear_algebra,5000,main,dace_cpu,1.0.0,auto_opt,1,0.055323509965091944
835,836,1734472355,gemver,microbench,LinAlg,dense_linear_algebra,5000,main,dace_cpu,1.0.0,auto_opt,1,0.055629329988732934
836,837,1734472355,gemver,microbench,LinAlg,dense_linear_algebra,5000,main,dace_cpu,1.0.0,auto_opt,1,0.0560475739184767
837,838,1734472355,gemver,microbench,LinAlg,dense_linear_algebra,5000,main,dace_cpu,1.0.0,auto_opt,1,0.05439514806494117
838,839,1734472355,gemver,microbench,LinAlg,dense_linear_algebra,5000,main,dace_cpu,1.0.0,auto_opt,1,0.0553793718572706
839,840,1734472355,gemver,microbench,LinAlg,dense_linear_algebra,5000,main,dace_cpu,1.0.0,auto_opt,1,0.057558215921744704
840,841,1734472366,gemver,microbench,LinAlg,dense_linear_algebra,6000,main,dace_cpu,1.0.0,fusion,1,0.12161198002286255
841,842,1734472366,gemver,microbench,LinAlg,dense_linear_algebra,6000,main,dace_cpu,1.0.0,fusion,1,0.1209017860237509
842,843,1734472366,gemver,microbench,LinAlg,dense_linear_algebra,6000,main,dace_cpu,1.0.0,fusion,1,0.12175453407689929
843,844,1734472366,gemver,microbench,LinAlg,dense_linear_algebra,6000,main,dace_cpu,1.0.0,fusion,1,0.12146739498712122
844,845,1734472366,gemver,microbench,LinAlg,dense_linear_algebra,6000,main,dace_cpu,1.0.0,fusion,1,0.12214103690348566
845,846,1734472366,gemver,microbench,LinAlg,dense_linear_algebra,6000,main,dace_cpu,1.0.0,fusion,1,0.15089307399466634
846,847,1734472366,gemver,microbench,LinAlg,dense_linear_algebra,6000,main,dace_cpu,1.0.0,fusion,1,0.1207033779937774
847,848,1734472366,gemver,microbench,LinAlg,dense_linear_algebra,6000,main,dace_cpu,1.0.0,fusion,1,0.12417768593877554
848,849,1734472366,gemver,microbench,LinAlg,dense_linear_algebra,6000,main,dace_cpu,1.0.0,fusion,1,0.11940918490290642
849,850,1734472366,gemver,microbench,LinAlg,dense_linear_algebra,6000,main,dace_cpu,1.0.0,fusion,1,0.12320467294193804
850,851,1734472366,gemver,microbench,LinAlg,dense_linear_algebra,6000,main,dace_cpu,1.0.0,parallel,1,0.12196203111670911
851,852,1734472366,gemver,microbench,LinAlg,dense_linear_algebra,6000,main,dace_cpu,1.0.0,parallel,1,0.12537514697760344
852,853,1734472366,gemver,microbench,LinAlg,dense_linear_algebra,6000,main,dace_cpu,1.0.0,parallel,1,0.1200896070804447
853,854,1734472366,gemver,microbench,LinAlg,dense_linear_algebra,6000,main,dace_cpu,1.0.0,parallel,1,0.12289892300032079
854,855,1734472366,gemver,microbench,LinAlg,dense_linear_algebra,6000,main,dace_cpu,1.0.0,parallel,1,0.1206889369059354
855,856,1734472366,gemver,microbench,LinAlg,dense_linear_algebra,6000,main,dace_cpu,1.0.0,parallel,1,0.12568965693935752
856,857,1734472366,gemver,microbench,LinAlg,dense_linear_algebra,6000,main,dace_cpu,1.0.0,parallel,1,0.12251442996785045
857,858,1734472366,gemver,microbench,LinAlg,dense_linear_algebra,6000,main,dace_cpu,1.0.0,parallel,1,0.12558451388031244
858,859,1734472366,gemver,microbench,LinAlg,dense_linear_algebra,6000,main,dace_cpu,1.0.0,parallel,1,0.12047783005982637
859,860,1734472366,gemver,microbench,LinAlg,dense_linear_algebra,6000,main,dace_cpu,1.0.0,parallel,1,0.12695250986143947
860,861,1734472366,gemver,microbench,LinAlg,dense_linear_algebra,6000,main,dace_cpu,1.0.0,auto_opt,1,0.12228906177915633
861,862,1734472366,gemver,microbench,LinAlg,dense_linear_algebra,6000,main,dace_cpu,1.0.0,auto_opt,1,0.08058104594238102
862,863,1734472366,gemver,microbench,LinAlg,dense_linear_algebra,6000,main,dace_cpu,1.0.0,auto_opt,1,0.11234091385267675
863,864,1734472366,gemver,microbench,LinAlg,dense_linear_algebra,6000,main,dace_cpu,1.0.0,auto_opt,1,0.10128185898065567
864,865,1734472366,gemver,microbench,LinAlg,dense_linear_algebra,6000,main,dace_cpu,1.0.0,auto_opt,1,0.08033761801198125
865,866,1734472366,gemver,microbench,LinAlg,dense_linear_algebra,6000,main,dace_cpu,1.0.0,auto_opt,1,0.11167415091767907
866,867,1734472366,gemver,microbench,LinAlg,dense_linear_algebra,6000,main,dace_cpu,1.0.0,auto_opt,1,0.08061371697112918
867,868,1734472366,gemver,microbench,LinAlg,dense_linear_algebra,6000,main,dace_cpu,1.0.0,auto_opt,1,0.08080242294818163
868,869,1734472366,gemver,microbench,LinAlg,dense_linear_algebra,6000,main,dace_cpu,1.0.0,auto_opt,1,0.08265190618112683
869,870,1734472366,gemver,microbench,LinAlg,dense_linear_algebra,6000,main,dace_cpu,1.0.0,auto_opt,1,0.09181125601753592
870,871,1734472378,gemver,microbench,LinAlg,dense_linear_algebra,7000,main,dace_cpu,1.0.0,fusion,1,0.15888354112394154
871,872,1734472378,gemver,microbench,LinAlg,dense_linear_algebra,7000,main,dace_cpu,1.0.0,fusion,1,0.1572593660093844
872,873,1734472378,gemver,microbench,LinAlg,dense_linear_algebra,7000,main,dace_cpu,1.0.0,fusion,1,0.1596806780435145
873,874,1734472378,gemver,microbench,LinAlg,dense_linear_algebra,7000,main,dace_cpu,1.0.0,fusion,1,0.18606927385553718
874,875,1734472378,gemver,microbench,LinAlg,dense_linear_algebra,7000,main,dace_cpu,1.0.0,fusion,1,0.1606545108370483
875,876,1734472378,gemver,microbench,LinAlg,dense_linear_algebra,7000,main,dace_cpu,1.0.0,fusion,1,0.16051764599978924
876,877,1734472378,gemver,microbench,LinAlg,dense_linear_algebra,7000,main,dace_cpu,1.0.0,fusion,1,0.16418113093823195
877,878,1734472378,gemver,microbench,LinAlg,dense_linear_algebra,7000,main,dace_cpu,1.0.0,fusion,1,0.15949758188799024
878,879,1734472378,gemver,microbench,LinAlg,dense_linear_algebra,7000,main,dace_cpu,1.0.0,fusion,1,0.16140861599706113
879,880,1734472378,gemver,microbench,LinAlg,dense_linear_algebra,7000,main,dace_cpu,1.0.0,fusion,1,0.162753501906991
880,881,1734472378,gemver,microbench,LinAlg,dense_linear_algebra,7000,main,dace_cpu,1.0.0,parallel,1,0.16214377083815634
881,882,1734472378,gemver,microbench,LinAlg,dense_linear_algebra,7000,main,dace_cpu,1.0.0,parallel,1,0.16123358998447657
882,883,1734472378,gemver,microbench,LinAlg,dense_linear_algebra,7000,main,dace_cpu,1.0.0,parallel,1,0.17218868201598525
883,884,1734472378,gemver,microbench,LinAlg,dense_linear_algebra,7000,main,dace_cpu,1.0.0,parallel,1,0.16108626499772072
884,885,1734472378,gemver,microbench,LinAlg,dense_linear_algebra,7000,main,dace_cpu,1.0.0,parallel,1,0.2148877801373601
885,886,1734472378,gemver,microbench,LinAlg,dense_linear_algebra,7000,main,dace_cpu,1.0.0,parallel,1,0.21243415609933436
886,887,1734472378,gemver,microbench,LinAlg,dense_linear_algebra,7000,main,dace_cpu,1.0.0,parallel,1,0.21586788189597428
887,888,1734472378,gemver,microbench,LinAlg,dense_linear_algebra,7000,main,dace_cpu,1.0.0,parallel,1,0.17294272710569203
888,889,1734472378,gemver,microbench,LinAlg,dense_linear_algebra,7000,main,dace_cpu,1.0.0,parallel,1,0.1677346599753946
889,890,1734472378,gemver,microbench,LinAlg,dense_linear_algebra,7000,main,dace_cpu,1.0.0,parallel,1,0.1566172221209854
890,891,1734472378,gemver,microbench,LinAlg,dense_linear_algebra,7000,main,dace_cpu,1.0.0,auto_opt,1,0.11726449709385633
891,892,1734472378,gemver,microbench,LinAlg,dense_linear_algebra,7000,main,dace_cpu,1.0.0,auto_opt,1,0.1492124809883535
892,893,1734472378,gemver,microbench,LinAlg,dense_linear_algebra,7000,main,dace_cpu,1.0.0,auto_opt,1,0.11900128610432148
893,894,1734472378,gemver,microbench,LinAlg,dense_linear_algebra,7000,main,dace_cpu,1.0.0,auto_opt,1,0.11665500700473785
894,895,1734472378,gemver,microbench,LinAlg,dense_linear_algebra,7000,main,dace_cpu,1.0.0,auto_opt,1,0.11667262692935765
895,896,1734472378,gemver,microbench,LinAlg,dense_linear_algebra,7000,main,dace_cpu,1.0.0,auto_opt,1,0.13086212798953056
896,897,1734472378,gemver,microbench,LinAlg,dense_linear_algebra,7000,main,dace_cpu,1.0.0,auto_opt,1,0.15128996106795967
897,898,1734472378,gemver,microbench,LinAlg,dense_linear_algebra,7000,main,dace_cpu,1.0.0,auto_opt,1,0.11736466083675623
898,899,1734472378,gemver,microbench,LinAlg,dense_linear_algebra,7000,main,dace_cpu,1.0.0,auto_opt,1,0.14820292592048645
899,900,1734472378,gemver,microbench,LinAlg,dense_linear_algebra,7000,main,dace_cpu,1.0.0,auto_opt,1,0.11787516809999943
900,901,1734472392,gemver,microbench,LinAlg,dense_linear_algebra,8000,main,dace_cpu,1.0.0,fusion,1,0.2235075170174241
901,902,1734472392,gemver,microbench,LinAlg,dense_linear_algebra,8000,main,dace_cpu,1.0.0,fusion,1,0.22638733382336795
902,903,1734472392,gemver,microbench,LinAlg,dense_linear_algebra,8000,main,dace_cpu,1.0.0,fusion,1,0.2270923180039972
903,904,1734472392,gemver,microbench,LinAlg,dense_linear_algebra,8000,main,dace_cpu,1.0.0,fusion,1,0.2245607019867748
904,905,1734472392,gemver,microbench,LinAlg,dense_linear_algebra,8000,main,dace_cpu,1.0.0,fusion,1,0.22559959697537124
905,906,1734472392,gemver,microbench,LinAlg,dense_linear_algebra,8000,main,dace_cpu,1.0.0,fusion,1,0.22121388791128993
906,907,1734472392,gemver,microbench,LinAlg,dense_linear_algebra,8000,main,dace_cpu,1.0.0,fusion,1,0.22190823103301227
907,908,1734472392,gemver,microbench,LinAlg,dense_linear_algebra,8000,main,dace_cpu,1.0.0,fusion,1,0.22155095892958343
908,909,1734472392,gemver,microbench,LinAlg,dense_linear_algebra,8000,main,dace_cpu,1.0.0,fusion,1,0.2214757869951427
909,910,1734472392,gemver,microbench,LinAlg,dense_linear_algebra,8000,main,dace_cpu,1.0.0,fusion,1,0.2219541820231825
910,911,1734472392,gemver,microbench,LinAlg,dense_linear_algebra,8000,main,dace_cpu,1.0.0,parallel,1,0.22212934796698391
911,912,1734472392,gemver,microbench,LinAlg,dense_linear_algebra,8000,main,dace_cpu,1.0.0,parallel,1,0.227096367161721
912,913,1734472392,gemver,microbench,LinAlg,dense_linear_algebra,8000,main,dace_cpu,1.0.0,parallel,1,0.22477265703491867
913,914,1734472392,gemver,microbench,LinAlg,dense_linear_algebra,8000,main,dace_cpu,1.0.0,parallel,1,0.2235595160163939
914,915,1734472392,gemver,microbench,LinAlg,dense_linear_algebra,8000,main,dace_cpu,1.0.0,parallel,1,0.2257290189154446
915,916,1734472392,gemver,microbench,LinAlg,dense_linear_algebra,8000,main,dace_cpu,1.0.0,parallel,1,0.22607921087183058
916,917,1734472392,gemver,microbench,LinAlg,dense_linear_algebra,8000,main,dace_cpu,1.0.0,parallel,1,0.2256325262133032
917,918,1734472392,gemver,microbench,LinAlg,dense_linear_algebra,8000,main,dace_cpu,1.0.0,parallel,1,0.22664453904144466
918,919,1734472392,gemver,microbench,LinAlg,dense_linear_algebra,8000,main,dace_cpu,1.0.0,parallel,1,0.22475076606497169
919,920,1734472392,gemver,microbench,LinAlg,dense_linear_algebra,8000,main,dace_cpu,1.0.0,parallel,1,0.22202393296174705
920,921,1734472392,gemver,microbench,LinAlg,dense_linear_algebra,8000,main,dace_cpu,1.0.0,auto_opt,1,0.16245698486454785
921,922,1734472392,gemver,microbench,LinAlg,dense_linear_algebra,8000,main,dace_cpu,1.0.0,auto_opt,1,0.1582795330323279
922,923,1734472392,gemver,microbench,LinAlg,dense_linear_algebra,8000,main,dace_cpu,1.0.0,auto_opt,1,0.17345777712762356
923,924,1734472392,gemver,microbench,LinAlg,dense_linear_algebra,8000,main,dace_cpu,1.0.0,auto_opt,1,0.1586651459801942
924,925,1734472392,gemver,microbench,LinAlg,dense_linear_algebra,8000,main,dace_cpu,1.0.0,auto_opt,1,0.17704985802993178
925,926,1734472392,gemver,microbench,LinAlg,dense_linear_algebra,8000,main,dace_cpu,1.0.0,auto_opt,1,0.15918042277917266
926,927,1734472392,gemver,microbench,LinAlg,dense_linear_algebra,8000,main,dace_cpu,1.0.0,auto_opt,1,0.16293084900826216
927,928,1734472392,gemver,microbench,LinAlg,dense_linear_algebra,8000,main,dace_cpu,1.0.0,auto_opt,1,0.16232729889452457
928,929,1734472392,gemver,microbench,LinAlg,dense_linear_algebra,8000,main,dace_cpu,1.0.0,auto_opt,1,0.15812409715726972
929,930,1734472392,gemver,microbench,LinAlg,dense_linear_algebra,8000,main,dace_cpu,1.0.0,auto_opt,1,0.15840775682590902
930,931,1734472410,gemver,microbench,LinAlg,dense_linear_algebra,9000,main,dace_cpu,1.0.0,fusion,1,0.27698201802559197
931,932,1734472410,gemver,microbench,LinAlg,dense_linear_algebra,9000,main,dace_cpu,1.0.0,fusion,1,0.27786628901958466
932,933,1734472410,gemver,microbench,LinAlg,dense_linear_algebra,9000,main,dace_cpu,1.0.0,fusion,1,0.2843039259314537
933,934,1734472410,gemver,microbench,LinAlg,dense_linear_algebra,9000,main,dace_cpu,1.0.0,fusion,1,0.2790038969833404
934,935,1734472410,gemver,microbench,LinAlg,dense_linear_algebra,9000,main,dace_cpu,1.0.0,fusion,1,0.2851842059753835
935,936,1734472410,gemver,microbench,LinAlg,dense_linear_algebra,9000,main,dace_cpu,1.0.0,fusion,1,0.2810143439564854
936,937,1734472410,gemver,microbench,LinAlg,dense_linear_algebra,9000,main,dace_cpu,1.0.0,fusion,1,0.28403370594605803
937,938,1734472410,gemver,microbench,LinAlg,dense_linear_algebra,9000,main,dace_cpu,1.0.0,fusion,1,0.28445224999450147
938,939,1734472410,gemver,microbench,LinAlg,dense_linear_algebra,9000,main,dace_cpu,1.0.0,fusion,1,0.2810218739323318
939,940,1734472410,gemver,microbench,LinAlg,dense_linear_algebra,9000,main,dace_cpu,1.0.0,fusion,1,0.28135357494466007
940,941,1734472410,gemver,microbench,LinAlg,dense_linear_algebra,9000,main,dace_cpu,1.0.0,parallel,1,0.28237845888361335
941,942,1734472410,gemver,microbench,LinAlg,dense_linear_algebra,9000,main,dace_cpu,1.0.0,parallel,1,0.28398542292416096
942,943,1734472410,gemver,microbench,LinAlg,dense_linear_algebra,9000,main,dace_cpu,1.0.0,parallel,1,0.28016534307971597
943,944,1734472410,gemver,microbench,LinAlg,dense_linear_algebra,9000,main,dace_cpu,1.0.0,parallel,1,0.3020745050162077
944,945,1734472410,gemver,microbench,LinAlg,dense_linear_algebra,9000,main,dace_cpu,1.0.0,parallel,1,0.28347464511170983
945,946,1734472410,gemver,microbench,LinAlg,dense_linear_algebra,9000,main,dace_cpu,1.0.0,parallel,1,0.3011950140353292
946,947,1734472410,gemver,microbench,LinAlg,dense_linear_algebra,9000,main,dace_cpu,1.0.0,parallel,1,0.2853667391464114
947,948,1734472410,gemver,microbench,LinAlg,dense_linear_algebra,9000,main,dace_cpu,1.0.0,parallel,1,0.2745448120404035
948,949,1734472410,gemver,microbench,LinAlg,dense_linear_algebra,9000,main,dace_cpu,1.0.0,parallel,1,0.2795275298412889
949,950,1734472410,gemver,microbench,LinAlg,dense_linear_algebra,9000,main,dace_cpu,1.0.0,parallel,1,0.2772717841435224
950,951,1734472410,gemver,microbench,LinAlg,dense_linear_algebra,9000,main,dace_cpu,1.0.0,auto_opt,1,0.2097009071148932
951,952,1734472410,gemver,microbench,LinAlg,dense_linear_algebra,9000,main,dace_cpu,1.0.0,auto_opt,1,0.19826806988567114
952,953,1734472410,gemver,microbench,LinAlg,dense_linear_algebra,9000,main,dace_cpu,1.0.0,auto_opt,1,0.2019083530176431
953,954,1734472410,gemver,microbench,LinAlg,dense_linear_algebra,9000,main,dace_cpu,1.0.0,auto_opt,1,0.2001235019415617
954,955,1734472410,gemver,microbench,LinAlg,dense_linear_algebra,9000,main,dace_cpu,1.0.0,auto_opt,1,0.20685976999811828
955,956,1734472410,gemver,microbench,LinAlg,dense_linear_algebra,9000,main,dace_cpu,1.0.0,auto_opt,1,0.19720178190618753
956,957,1734472410,gemver,microbench,LinAlg,dense_linear_algebra,9000,main,dace_cpu,1.0.0,auto_opt,1,0.2015878609381616
957,958,1734472410,gemver,microbench,LinAlg,dense_linear_algebra,9000,main,dace_cpu,1.0.0,auto_opt,1,0.19927590200677514
958,959,1734472410,gemver,microbench,LinAlg,dense_linear_algebra,9000,main,dace_cpu,1.0.0,auto_opt,1,0.19629292213357985
959,960,1734472410,gemver,microbench,LinAlg,dense_linear_algebra,9000,main,dace_cpu,1.0.0,auto_opt,1,0.19796504685655236
960,961,1734472431,gemver,microbench,LinAlg,dense_linear_algebra,10000,main,dace_cpu,1.0.0,fusion,1,0.35063075786456466
961,962,1734472431,gemver,microbench,LinAlg,dense_linear_algebra,10000,main,dace_cpu,1.0.0,fusion,1,0.35497433389537036
962,963,1734472431,gemver,microbench,LinAlg,dense_linear_algebra,10000,main,dace_cpu,1.0.0,fusion,1,0.34981148899532855
963,964,1734472431,gemver,microbench,LinAlg,dense_linear_algebra,10000,main,dace_cpu,1.0.0,fusion,1,0.3522605721373111
964,965,1734472431,gemver,microbench,LinAlg,dense_linear_algebra,10000,main,dace_cpu,1.0.0,fusion,1,0.3522649509832263
965,966,1734472431,gemver,microbench,LinAlg,dense_linear_algebra,10000,main,dace_cpu,1.0.0,fusion,1,0.3583238860592246
966,967,1734472431,gemver,microbench,LinAlg,dense_linear_algebra,10000,main,dace_cpu,1.0.0,fusion,1,0.35673663206398487
967,968,1734472431,gemver,microbench,LinAlg,dense_linear_algebra,10000,main,dace_cpu,1.0.0,fusion,1,0.3595731270033866
968,969,1734472431,gemver,microbench,LinAlg,dense_linear_algebra,10000,main,dace_cpu,1.0.0,fusion,1,0.35657581500709057
969,970,1734472431,gemver,microbench,LinAlg,dense_linear_algebra,10000,main,dace_cpu,1.0.0,fusion,1,0.3573271702043712
970,971,1734472431,gemver,microbench,LinAlg,dense_linear_algebra,10000,main,dace_cpu,1.0.0,parallel,1,0.3561573789920658
971,972,1734472431,gemver,microbench,LinAlg,dense_linear_algebra,10000,main,dace_cpu,1.0.0,parallel,1,0.3482605831231922
972,973,1734472431,gemver,microbench,LinAlg,dense_linear_algebra,10000,main,dace_cpu,1.0.0,parallel,1,0.3513766180258244
973,974,1734472431,gemver,microbench,LinAlg,dense_linear_algebra,10000,main,dace_cpu,1.0.0,parallel,1,0.35445149103179574
974,975,1734472431,gemver,microbench,LinAlg,dense_linear_algebra,10000,main,dace_cpu,1.0.0,parallel,1,0.3484082471113652
975,976,1734472431,gemver,microbench,LinAlg,dense_linear_algebra,10000,main,dace_cpu,1.0.0,parallel,1,0.35183188202790916
976,977,1734472431,gemver,microbench,LinAlg,dense_linear_algebra,10000,main,dace_cpu,1.0.0,parallel,1,0.3613129819277674
977,978,1734472431,gemver,microbench,LinAlg,dense_linear_algebra,10000,main,dace_cpu,1.0.0,parallel,1,0.3555971279274672
978,979,1734472431,gemver,microbench,LinAlg,dense_linear_algebra,10000,main,dace_cpu,1.0.0,parallel,1,0.35741660883650184
979,980,1734472431,gemver,microbench,LinAlg,dense_linear_algebra,10000,main,dace_cpu,1.0.0,parallel,1,0.3567435871809721
980,981,1734472431,gemver,microbench,LinAlg,dense_linear_algebra,10000,main,dace_cpu,1.0.0,auto_opt,1,0.25153399980627
981,982,1734472431,gemver,microbench,LinAlg,dense_linear_algebra,10000,main,dace_cpu,1.0.0,auto_opt,1,0.24735278892330825
982,983,1734472431,gemver,microbench,LinAlg,dense_linear_algebra,10000,main,dace_cpu,1.0.0,auto_opt,1,0.25094196014106274
983,984,1734472431,gemver,microbench,LinAlg,dense_linear_algebra,10000,main,dace_cpu,1.0.0,auto_opt,1,0.26747413887642324
984,985,1734472431,gemver,microbench,LinAlg,dense_linear_algebra,10000,main,dace_cpu,1.0.0,auto_opt,1,0.24824116798117757
985,986,1734472431,gemver,microbench,LinAlg,dense_linear_algebra,10000,main,dace_cpu,1.0.0,auto_opt,1,0.2472016829997301
986,987,1734472431,gemver,microbench,LinAlg,dense_linear_algebra,10000,main,dace_cpu,1.0.0,auto_opt,1,0.25119385798461735
987,988,1734472431,gemver,microbench,LinAlg,dense_linear_algebra,10000,main,dace_cpu,1.0.0,auto_opt,1,0.24395082285627723
988,989,1734472431,gemver,microbench,LinAlg,dense_linear_algebra,10000,main,dace_cpu,1.0.0,auto_opt,1,0.25247419998049736
989,990,1734472431,gemver,microbench,LinAlg,dense_linear_algebra,10000,main,dace_cpu,1.0.0,auto_opt,1,0.24545991304330528
990,991,1734472455,gemver,microbench,LinAlg,dense_linear_algebra,11000,main,dace_cpu,1.0.0,fusion,1,0.4204486778471619
991,992,1734472455,gemver,microbench,LinAlg,dense_linear_algebra,11000,main,dace_cpu,1.0.0,fusion,1,0.419454013928771
992,993,1734472455,gemver,microbench,LinAlg,dense_linear_algebra,11000,main,dace_cpu,1.0.0,fusion,1,0.4079429041594267
993,994,1734472455,gemver,microbench,LinAlg,dense_linear_algebra,11000,main,dace_cpu,1.0.0,fusion,1,0.4858380239456892
994,995,1734472455,gemver,microbench,LinAlg,dense_linear_algebra,11000,main,dace_cpu,1.0.0,fusion,1,0.4650080809369683
995,996,1734472455,gemver,microbench,LinAlg,dense_linear_algebra,11000,main,dace_cpu,1.0.0,fusion,1,0.46160338493064046
